epoch,accuracy,loss,val_accuracy,val_loss
54,0.007872022688388824,0.1381271332502365,0.007883215323090553,0.1378808319568634
55,0.007869143970310688,0.1377318948507309,0.007882815785706043,0.13748303055763245
56,0.007871580310165882,0.13733479380607605,0.007882615551352501,0.13708697259426117
57,0.007874679751694202,0.1369609534740448,0.007882815785706043,0.1366947889328003
58,0.007874015718698502,0.13656263053417206,0.007882615551352501,0.13630369305610657
59,0.007871137000620365,0.13618385791778564,0.007882415316998959,0.13591597974300385
60,0.007872022688388824,0.13579221069812775,0.007883016020059586,0.13553188741207123
61,0.007869365625083447,0.1354152411222458,0.007883215323090553,0.13515126705169678
62,0.007872022688388824,0.13502240180969238,0.007883016020059586,0.1347743570804596
63,0.0078733516857028,0.13466061651706696,0.007882615551352501,0.1344020962715149
64,0.007873130030930042,0.1343011111021042,0.007882815785706043,0.13403286039829254
65,0.007872022688388824,0.13394145667552948,0.007882615551352501,0.13366776704788208
66,0.007870472967624664,0.13357505202293396,0.007882615551352501,0.13330867886543274
67,0.007872465997934341,0.13321375846862793,0.007882615551352501,0.13295285403728485
68,0.00787423737347126,0.13285329937934875,0.007882815785706043,0.1326020359992981
69,0.007872022688388824,0.13249993324279785,0.007882815785706043,0.13225619494915009
70,0.007868479937314987,0.1321704387664795,0.007883215323090553,0.13191504776477814
71,0.007875344716012478,0.13182935118675232,0.007883215323090553,0.13157746195793152
72,0.007870029658079147,0.13148435950279236,0.007882615551352501,0.13124653697013855
73,0.007870472967624664,0.1311488300561905,0.007882615551352501,0.13091592490673065
74,0.007869808934628963,0.1308230608701706,0.007882615551352501,0.13059191405773163
75,0.007871358655393124,0.13050416111946106,0.007882615551352501,0.13027113676071167
76,0.007872244343161583,0.1301947385072708,0.007882415316998959,0.12995566427707672
77,0.007872244343161583,0.12987694144248962,0.007882415316998959,0.1296430379152298
78,0.007872908376157284,0.12956728041172028,0.007882415316998959,0.12933526933193207
79,0.007872465997934341,0.12925156950950623,0.007882415316998959,0.12903204560279846
80,0.007870694622397423,0.12895794212818146,0.007882415316998959,0.12873107194900513
81,0.007873130030930042,0.12865395843982697,0.007882415316998959,0.12843723595142365
82,0.007872244343161583,0.12836197018623352,0.007882415316998959,0.12814368307590485
83,0.007872244343161583,0.1280709207057953,0.007882415316998959,0.12785525619983673
84,0.007871580310165882,0.12778595089912415,0.007882415316998959,0.12756787240505219
85,0.007869365625083447,0.12750130891799927,0.007882615551352501,0.1272883415222168
86,0.007870251312851906,0.1272229254245758,0.007882615551352501,0.12701058387756348
87,0.007872908376157284,0.12694044411182404,0.007882615551352501,0.12673316895961761
88,0.007869365625083447,0.12666001915931702,0.007882615551352501,0.12645938992500305
89,0.007871137000620365,0.1263934224843979,0.007882615551352501,0.1261887103319168
90,0.007875565439462662,0.12613660097122192,0.007882615551352501,0.12592367827892303
91,0.007872022688388824,0.12586243450641632,0.007882615551352501,0.12565681338310242
92,0.007871580310165882,0.12560366094112396,0.007882615551352501,0.12539801001548767
93,0.007872244343161583,0.1253437101840973,0.007882615551352501,0.12514130771160126
94,0.007872465997934341,0.1250855177640915,0.007882615551352501,0.12488808482885361
95,0.007870029658079147,0.1248287484049797,0.007882615551352501,0.1246333047747612
96,0.007872908376157284,0.12457949668169022,0.007882615551352501,0.12438242137432098
97,0.007872244343161583,0.12433212250471115,0.007882615551352501,0.12413144111633301
98,0.007872465997934341,0.12407609075307846,0.007882615551352501,0.12388613075017929
99,0.007875344716012478,0.12383203953504562,0.007882615551352501,0.12364533543586731
100,0.007873130030930042,0.12359561026096344,0.007882615551352501,0.12340797483921051
101,0.007874679751694202,0.12336514890193939,0.007882415316998959,0.12316820025444031
102,0.007872244343161583,0.1231275126338005,0.007882415316998959,0.12293460965156555
103,0.007872465997934341,0.12289505451917648,0.007882415316998959,0.12269490212202072
104,0.0078733516857028,0.12266062945127487,0.007882415316998959,0.12246042490005493
105,0.007874015718698502,0.12242357432842255,0.007882415316998959,0.12223191559314728
106,0.0078733516857028,0.12220758199691772,0.007882415316998959,0.12200119346380234
107,0.007873794063925743,0.12197154015302658,0.007882415316998959,0.121771439909935
108,0.007872686721384525,0.12175361067056656,0.007882216013967991,0.12154711037874222
109,0.007873794063925743,0.12152170389890671,0.007882415316998959,0.12132497876882553
110,0.007871580310165882,0.12131112068891525,0.007882015779614449,0.12110090255737305
111,0.007871580310165882,0.12109626829624176,0.007881815545260906,0.12088695913553238
112,0.007870694622397423,0.12087690085172653,0.007881615310907364,0.12066148966550827
113,0.007871580310165882,0.12065819650888443,0.007877815514802933,0.12044547498226166
114,0.007872465997934341,0.12044777721166611,0.007874615490436554,0.12022831290960312
115,0.007866930216550827,0.12022048979997635,0.007874615490436554,0.12001555413007736
116,0.007870472967624664,0.1200144812464714,0.007874615490436554,0.11981503665447235
117,0.007868923246860504,0.11981157958507538,0.007874815724790096,0.11960043013095856
118,0.007864493876695633,0.1195983737707138,0.007872415706515312,0.119379922747612
119,0.007866044528782368,0.1193932443857193,0.00787221547216177,0.11917263269424438
120,0.007867151871323586,0.11918798834085464,0.00787221547216177,0.11897512525320053
121,0.007866044528782368,0.11898431926965714,0.00787221547216177,0.11877159029245377
122,0.00786582287400961,0.11879190057516098,0.00787221547216177,0.11857601255178452
123,0.007864493876695633,0.11859860271215439,0.00787221547216177,0.11836816370487213
124,0.007864273153245449,0.11840303987264633,0.00787221547216177,0.11816484481096268
125,0.00786582287400961,0.11820751428604126,0.00787221547216177,0.11797365546226501
126,0.007864493876695633,0.11800163239240646,0.007872016169130802,0.11777762323617935
127,0.00786737259477377,0.11780595779418945,0.007872016169130802,0.11758759617805481
128,0.00786493718624115,0.11762107908725739,0.00787221547216177,0.11739697307348251
129,0.00786338746547699,0.11742834001779556,0.00787221547216177,0.11720401793718338
130,0.007863165810704231,0.11725526303052902,0.00787221547216177,0.1170152947306633
131,0.007867151871323586,0.11705144494771957,0.00787181593477726,0.1168285682797432
132,0.007862058468163013,0.11688955128192902,0.007872415706515312,0.11664555221796036
133,0.007862722501158714,0.11668859422206879,0.007872415706515312,0.11646704375743866
134,0.007863165810704231,0.11651011556386948,0.007873616181313992,0.11628583818674088
135,0.007860730402171612,0.11633811146020889,0.007873215712606907,0.11610554158687592
136,0.00786648690700531,0.11615203320980072,0.00787341594696045,0.11593447625637054
137,0.007866708561778069,0.11598996073007584,0.00787341594696045,0.11575836688280106
138,0.007863829843699932,0.11580978333950043,0.007873215712606907,0.1155814528465271
139,0.007861836813390255,0.11563084274530411,0.007873215712606907,0.11541005969047546
140,0.007862058468163013,0.11547427624464035,0.007873015478253365,0.11523813754320145
141,0.007861172780394554,0.11530208587646484,0.007873015478253365,0.11508122831583023
142,0.007861394435167313,0.11514297872781754,0.007873215712606907,0.11491399258375168
143,0.007863165810704231,0.1149875670671463,0.007873215712606907,0.11474645882844925
144,0.007863829843699932,0.11482952535152435,0.007873215712606907,0.11458377540111542
145,0.00786250177770853,0.11465653032064438,0.007873215712606907,0.11442365497350693
146,0.007865158841013908,0.11450771242380142,0.007873215712606907,0.1142682135105133
147,0.007863608188927174,0.11435028165578842,0.007873215712606907,0.11411929875612259
148,0.007862944155931473,0.11419054120779037,0.007873215712606907,0.11396356672048569
149,0.007864273153245449,0.11405481398105621,0.007873215712606907,0.11380685865879059
150,0.00786405149847269,0.11390052735805511,0.007873215712606907,0.11366228759288788
151,0.007862944155931473,0.11375469714403152,0.007873215712606907,0.11351731419563293
152,0.007862944155931473,0.1136077493429184,0.007873215712606907,0.11337798833847046
153,0.00786405149847269,0.11346316337585449,0.007873215712606907,0.11323265731334686
154,0.007862944155931473,0.11333034932613373,0.007873215712606907,0.11308617889881134
155,0.007863165810704231,0.1131940707564354,0.007873215712606907,0.11294855177402496
156,0.007861394435167313,0.11305657774209976,0.007873215712606907,0.11283541470766068
157,0.007863165810704231,0.11292612552642822,0.007873215712606907,0.11269692331552505
158,0.007863829843699932,0.11277598887681961,0.007873215712606907,0.11255394667387009
159,0.007862944155931473,0.11267711967229843,0.007873215712606907,0.11242359131574631
160,0.007863829843699932,0.11253882944583893,0.007873215712606907,0.11230078339576721
161,0.007864715531468391,0.11241153627634048,0.007873215712606907,0.11218484491109848
162,0.007863829843699932,0.11228948086500168,0.007873215712606907,0.1120610460639
163,0.007864273153245449,0.11217480152845383,0.007873215712606907,0.11194171011447906
164,0.007862280122935772,0.11205471307039261,0.007873215712606907,0.11182188987731934
165,0.00786582287400961,0.11194020509719849,0.007873215712606907,0.11171051114797592
166,0.00786338746547699,0.11182577162981033,0.007873215712606907,0.11159016937017441
167,0.00786250177770853,0.11170993745326996,0.007873015478253365,0.11148029565811157
168,0.007866044528782368,0.11159741878509521,0.007873015478253365,0.11137842386960983
169,0.007863829843699932,0.11149467527866364,0.007873015478253365,0.11126509308815002
170,0.007862722501158714,0.11139152944087982,0.007873015478253365,0.11115283519029617
171,0.007865379564464092,0.11127311736345291,0.007873015478253365,0.11105657368898392
172,0.007863829843699932,0.11117924749851227,0.007872816175222397,0.11095618456602097
173,0.007862944155931473,0.11107415705919266,0.007872615940868855,0.11085084080696106
174,0.007863608188927174,0.11098320037126541,0.007872615940868855,0.11074662953615189
175,0.007862058468163013,0.11089108139276505,0.007872816175222397,0.11065004020929337
176,0.007862944155931473,0.11078246682882309,0.007872415706515312,0.110563263297081
177,0.007861394435167313,0.11069165170192719,0.007873215712606907,0.11046212911605835
178,0.007862944155931473,0.11059144884347916,0.007872615940868855,0.1103607714176178
179,0.007860730402171612,0.11049696058034897,0.007872816175222397,0.11026797443628311
180,0.007864273153245449,0.11040712147951126,0.007872615940868855,0.11017856746912003
181,0.007862058468163013,0.11032412201166153,0.00787221547216177,0.11009889841079712
182,0.007864493876695633,0.11022265255451202,0.007871615700423717,0.10999928414821625
183,0.007860730402171612,0.11014580726623535,0.00787221547216177,0.10991048067808151
184,0.007860508747398853,0.11004878580570221,0.00787221547216177,0.10983532667160034
185,0.007863829843699932,0.109977588057518,0.00787221547216177,0.10975156724452972
186,0.00786338746547699,0.10988710820674896,0.00787221547216177,0.10965600609779358
187,0.00786737259477377,0.1098017543554306,0.007871216163039207,0.10957256704568863
188,0.007861616089940071,0.10971973091363907,0.007875015959143639,0.10949521511793137
189,0.007862280122935772,0.10961741954088211,0.007874215953052044,0.10941950976848602
190,0.007862280122935772,0.10956058651208878,0.007874615490436554,0.10933977365493774
191,0.007862722501158714,0.10948897153139114,0.007874615490436554,0.1092539057135582
192,0.00786493718624115,0.10940933227539062,0.007874815724790096,0.10917460173368454
193,0.00786405149847269,0.1093200072646141,0.007875015959143639,0.10911616683006287
194,0.007860730402171612,0.10924910753965378,0.007874215953052044,0.1090245321393013
195,0.007863829843699932,0.1091776043176651,0.007875216193497181,0.10894699394702911
196,0.00786737259477377,0.10909663140773773,0.007875216193497181,0.1088782250881195
197,0.00786493718624115,0.10902612656354904,0.007874815724790096,0.1088113859295845
198,0.007864273153245449,0.10897212475538254,0.007875216193497181,0.10873064398765564
199,0.00786250177770853,0.10889095813035965,0.007873015478253365,0.108656145632267
200,0.007861394435167313,0.10881491005420685,0.007874015718698502,0.10858675837516785
201,0.00786338746547699,0.1087469607591629,0.007875415496528149,0.10852967202663422
202,0.00786493718624115,0.10868219286203384,0.007874416187405586,0.1084647849202156
203,0.007866266183555126,0.1085967868566513,0.00787341594696045,0.10838352888822556
204,0.007865158841013908,0.10854234546422958,0.007872415706515312,0.10831688344478607
205,0.00786250177770853,0.10847120732069016,0.007873215712606907,0.10825777053833008
206,0.00786405149847269,0.10841679573059082,0.00787021592259407,0.1081877127289772
207,0.007863608188927174,0.10834624618291855,0.007870416156947613,0.10812465101480484
208,0.007864493876695633,0.10828360170125961,0.007869015447795391,0.10806092619895935
209,0.007861394435167313,0.10821515321731567,0.007869415916502476,0.1079976037144661
210,0.007861836813390255,0.10815898329019547,0.007869015447795391,0.10793997347354889
211,0.007863829843699932,0.10809694230556488,0.007869015447795391,0.10788561403751373
212,0.007862944155931473,0.10804883390665054,0.007868415676057339,0.10782714933156967
213,0.007864715531468391,0.10797137022018433,0.007868816144764423,0.10775459557771683
214,0.007864715531468391,0.10792195051908493,0.007867615669965744,0.10769373923540115
215,0.007863165810704231,0.107859306037426,0.007867015898227692,0.10765224695205688
216,0.007862058468163013,0.10780836641788483,0.007867015898227692,0.10759032517671585
217,0.007862722501158714,0.10774504393339157,0.007866615429520607,0.10752113908529282
218,0.007864493876695633,0.10768735408782959,0.00786681566387415,0.10746593773365021
219,0.007860287092626095,0.10762965679168701,0.007866615429520607,0.10740899294614792
220,0.007862722501158714,0.1075810045003891,0.007866615429520607,0.10735955834388733
221,0.007862944155931473,0.10751949995756149,0.007867015898227692,0.10731987655162811
222,0.00786338746547699,0.10746153444051743,0.007866015657782555,0.1072433814406395
223,0.007861616089940071,0.10740777105093002,0.007866015657782555,0.10719124227762222
224,0.007862058468163013,0.10735993832349777,0.007866615429520607,0.10713785141706467
225,0.007861616089940071,0.10730250924825668,0.007866215892136097,0.10711868107318878
226,0.007863829843699932,0.10725533217191696,0.007866015657782555,0.1070406511425972
227,0.007862058468163013,0.10719865560531616,0.00786641612648964,0.10698224604129791
228,0.007860730402171612,0.10714848339557648,0.007865616120398045,0.1069319024682045
229,0.007866266183555126,0.10710103064775467,0.007865616120398045,0.10689257085323334
230,0.00786493718624115,0.10704700648784637,0.007865616120398045,0.10683157294988632
231,0.007862280122935772,0.1070014238357544,0.007865815423429012,0.10677991062402725
232,0.007860730402171612,0.10693918168544769,0.007866015657782555,0.10673138499259949
233,0.007862280122935772,0.10689066350460052,0.00786641612648964,0.10668545216321945
234,0.007861172780394554,0.10684234648942947,0.00786641612648964,0.10663516074419022
235,0.007863165810704231,0.10681159049272537,0.00786641612648964,0.10658778995275497
236,0.00786582287400961,0.1067487820982933,0.007866615429520607,0.10655853897333145
237,0.007863829843699932,0.10671532154083252,0.007866615429520607,0.10649721324443817
238,0.007863165810704231,0.10666166245937347,0.007866215892136097,0.10644951462745667
239,0.007861616089940071,0.10661690682172775,0.00786681566387415,0.10640162229537964
240,0.007865158841013908,0.10655885189771652,0.007868215441703796,0.10636251419782639
241,0.00786582287400961,0.10651849210262299,0.007869815453886986,0.10631820559501648
242,0.007863165810704231,0.10646811872720718,0.007869215682148933,0.10626540333032608
243,0.007864273153245449,0.10642509907484055,0.00787061545997858,0.10622069984674454
244,0.007860951125621796,0.1063845232129097,0.007869015447795391,0.10617633908987045
245,0.007866044528782368,0.1063433364033699,0.007870015688240528,0.10614967346191406
246,0.007863165810704231,0.10630621761083603,0.00787021592259407,0.10609117150306702
247,0.007864493876695633,0.10626731812953949,0.007870015688240528,0.10604920238256454
248,0.00786493718624115,0.10621494799852371,0.00787021592259407,0.10601573437452316
249,0.00786493718624115,0.10617731511592865,0.007869215682148933,0.10596975684165955
250,0.007864493876695633,0.10614035278558731,0.007869815453886986,0.10592163354158401
251,0.007862944155931473,0.10609495639801025,0.007870416156947613,0.10588176548480988
252,0.007862722501158714,0.10605470091104507,0.007869815453886986,0.10585011541843414
253,0.007866044528782368,0.10601905733346939,0.007869815453886986,0.10580120980739594
254,0.00786405149847269,0.10595648735761642,0.007869815453886986,0.10575968772172928
255,0.00786405149847269,0.10592679679393768,0.007870015688240528,0.1057194173336029
256,0.007862280122935772,0.10589643567800522,0.007871015928685665,0.10568027943372726
257,0.007863165810704231,0.1058538481593132,0.00787021592259407,0.10565616190433502
258,0.007862944155931473,0.1058112233877182,0.007871015928685665,0.10560248792171478
259,0.007861172780394554,0.10576947778463364,0.00787221547216177,0.1055641621351242
260,0.007862722501158714,0.10573850572109222,0.007871415466070175,0.10552581399679184
261,0.00786338746547699,0.10569323599338531,0.007871615700423717,0.10549783706665039
262,0.007863165810704231,0.10566537082195282,0.007871216163039207,0.10545182973146439
263,0.007862722501158714,0.10562428086996078,0.00787221547216177,0.10541439801454544
264,0.007866044528782368,0.1055903211236,0.007873015478253365,0.10537678003311157
265,0.007860065437853336,0.10554198175668716,0.007872615940868855,0.10536721348762512
266,0.007864715531468391,0.10552199929952621,0.007873215712606907,0.10530567914247513
267,0.007861836813390255,0.1054764911532402,0.007873015478253365,0.10526946932077408
268,0.007864273153245449,0.10542058944702148,0.00787381548434496,0.10523436218500137
269,0.007862280122935772,0.10539146512746811,0.007875015959143639,0.10520227253437042
270,0.007860508747398853,0.10535694658756256,0.007874815724790096,0.10516231507062912
271,0.007863165810704231,0.10533221811056137,0.007875015959143639,0.10512688010931015
272,0.007866266183555126,0.10529762506484985,0.007874815724790096,0.1050928384065628
273,0.007864493876695633,0.10525912791490555,0.007874815724790096,0.10505883395671844
274,0.007862058468163013,0.10522659122943878,0.007876215502619743,0.10502550005912781
275,0.007862058468163013,0.10518746823072433,0.007876215502619743,0.10498838871717453
276,0.00786338746547699,0.10515505820512772,0.007876016199588776,0.10495404899120331
277,0.007862722501158714,0.10511969029903412,0.007875216193497181,0.10492313653230667
278,0.007865158841013908,0.10507669299840927,0.007874815724790096,0.10488806664943695
279,0.007863608188927174,0.10505253821611404,0.007875015959143639,0.10485345870256424
280,0.007863608188927174,0.10501208156347275,0.007875415496528149,0.10482052713632584
281,0.007863829843699932,0.1049875020980835,0.007875415496528149,0.10478854179382324
282,0.007864273153245449,0.10496155172586441,0.007875216193497181,0.10476104170084
283,0.00786338746547699,0.10492753982543945,0.007875415496528149,0.10472328960895538
284,0.00786338746547699,0.10489003360271454,0.007875415496528149,0.10469213128089905
285,0.007865158841013908,0.10485953837633133,0.007875216193497181,0.1046619787812233
286,0.007863829843699932,0.10483290255069733,0.007875216193497181,0.1046285480260849
287,0.007862058468163013,0.1047913208603859,0.007875216193497181,0.10460177063941956
288,0.007863608188927174,0.10476585477590561,0.007875615730881691,0.10456755757331848
289,0.007861394435167313,0.10471633821725845,0.007875615730881691,0.10453873127698898
290,0.007861836813390255,0.10470656305551529,0.007876615971326828,0.1045054942369461
291,0.007863608188927174,0.10467083007097244,0.00787681620568037,0.104493647813797
292,0.007860951125621796,0.10463981330394745,0.007876415736973286,0.10444510728120804
293,0.007861616089940071,0.10461099445819855,0.007876415736973286,0.10441646724939346
294,0.007863165810704231,0.10458588600158691,0.007876415736973286,0.1043856143951416
295,0.007861836813390255,0.10454539209604263,0.007876415736973286,0.10436462610960007
296,0.00786560121923685,0.10452461987733841,0.007876615971326828,0.10433180630207062
297,0.007861836813390255,0.10449028015136719,0.007876615971326828,0.10430285334587097
298,0.00786405149847269,0.10446454584598541,0.007876615971326828,0.10426928102970123
299,0.007863165810704231,0.10443371534347534,0.007876615971326828,0.10424941778182983
300,0.007860730402171612,0.10440327227115631,0.007876615971326828,0.1042134240269661
301,0.007859844714403152,0.10437534749507904,0.007876615971326828,0.10419178754091263
302,0.00786582287400961,0.10435521602630615,0.007876016199588776,0.10415761917829514
303,0.007862944155931473,0.10431230068206787,0.007876016199588776,0.10415101796388626
304,0.007862280122935772,0.10429685562849045,0.007876016199588776,0.10410268604755402
305,0.007864273153245449,0.1042611375451088,0.007875815965235233,0.1040833443403244
306,0.007862722501158714,0.10424230247735977,0.007876016199588776,0.10404715687036514
307,0.007863608188927174,0.10421676188707352,0.007874215953052044,0.10403711348772049
308,0.007860287092626095,0.10419275611639023,0.007875415496528149,0.10399561375379562
309,0.007864493876695633,0.10416622459888458,0.007874416187405586,0.10397056490182877
310,0.00786405149847269,0.10414373874664307,0.007873616181313992,0.1039533019065857
311,0.00786338746547699,0.10410233587026596,0.007873616181313992,0.10391569137573242
312,0.007864493876695633,0.10406836122274399,0.00787381548434496,0.10389360785484314
313,0.007864715531468391,0.10405363142490387,0.007873616181313992,0.10386382788419724
314,0.00786582287400961,0.10402854532003403,0.007874015718698502,0.10383976995944977
315,0.007862944155931473,0.10400743037462234,0.007874615490436554,0.10381190478801727
316,0.007862058468163013,0.103965625166893,0.007874615490436554,0.10378832370042801
317,0.007866266183555126,0.10394486039876938,0.007875415496528149,0.10376467555761337
318,0.00786560121923685,0.10391943901777267,0.007874815724790096,0.10374046117067337
319,0.007867151871323586,0.10389852523803711,0.007875615730881691,0.10371235758066177
320,0.007864273153245449,0.1038624569773674,0.007876215502619743,0.10368771851062775
321,0.007866930216550827,0.10384374111890793,0.007876016199588776,0.1036636158823967
322,0.007863829843699932,0.10381661355495453,0.007876615971326828,0.10364176332950592
323,0.007868258282542229,0.10378646105527878,0.007876615971326828,0.10361448675394058
324,0.007866044528782368,0.1037648543715477,0.007877015508711338,0.10359031707048416
325,0.00786405149847269,0.1037449836730957,0.007877015508711338,0.10356678813695908
326,0.007864493876695633,0.10372092574834824,0.00787681620568037,0.10354334861040115
327,0.007863829843699932,0.10369420051574707,0.007877015508711338,0.10352395474910736
328,0.007866930216550827,0.10367442667484283,0.007877015508711338,0.10349629074335098
329,0.007865379564464092,0.10365289449691772,0.007877015508711338,0.10347478836774826
330,0.007869808934628963,0.10362093895673752,0.00787721574306488,0.10345054417848587
331,0.007866930216550827,0.10359305143356323,0.00787721574306488,0.10342664271593094
332,0.00786405149847269,0.10357815027236938,0.00787721574306488,0.1034032478928566
333,0.007866266183555126,0.10356291383504868,0.00787721574306488,0.10338135063648224
334,0.007866930216550827,0.103530153632164,0.007877616211771965,0.10335797071456909
335,0.007866930216550827,0.10350579768419266,0.007877415977418423,0.10333742201328278
336,0.00786737259477377,0.10348335653543472,0.007877616211771965,0.10331576317548752
337,0.007868923246860504,0.1034727618098259,0.00787721574306488,0.10329093784093857
338,0.007865158841013908,0.10343442857265472,0.007877015508711338,0.10326916724443436
339,0.007866266183555126,0.10341185331344604,0.00787681620568037,0.10325057059526443
340,0.007868701592087746,0.10339232534170151,0.007877015508711338,0.10322602093219757
341,0.007868037559092045,0.10337335616350174,0.007877015508711338,0.10320618003606796
342,0.007869143970310688,0.10334955155849457,0.007877015508711338,0.10318349301815033
343,0.00786648690700531,0.10332906991243362,0.007877015508711338,0.10316871106624603
344,0.00786737259477377,0.10331141948699951,0.007877015508711338,0.10314163565635681
345,0.007866708561778069,0.10328756272792816,0.00787681620568037,0.10312788933515549
346,0.00786582287400961,0.10326515138149261,0.00787721574306488,0.1031017154455185
347,0.007868701592087746,0.10324918478727341,0.00787721574306488,0.10308090597391129
348,0.007868258282542229,0.10323835909366608,0.00787721574306488,0.10306642204523087
349,0.007866044528782368,0.10320018976926804,0.00787721574306488,0.10303880274295807
350,0.007867815904319286,0.10318060219287872,0.00787721574306488,0.10302014648914337
351,0.007870472967624664,0.10317014902830124,0.00787721574306488,0.10299820452928543
352,0.007868037559092045,0.10313905775547028,0.00787721574306488,0.10297802835702896
353,0.007869587279856205,0.10312020778656006,0.00787721574306488,0.10296256095170975
354,0.00786737259477377,0.1031012088060379,0.00787721574306488,0.10294283181428909
355,0.007868701592087746,0.10309278219938278,0.00787721574306488,0.10292111337184906
356,0.007869587279856205,0.10306107997894287,0.00787721574306488,0.10290434211492538
357,0.007868923246860504,0.10304802656173706,0.00787721574306488,0.10288497805595398
358,0.007868923246860504,0.10303131490945816,0.00787721574306488,0.10286081582307816
359,0.007868701592087746,0.10300706326961517,0.00787721574306488,0.10285216569900513
360,0.007868701592087746,0.10297977924346924,0.00787721574306488,0.10282786190509796
361,0.00786737259477377,0.10297580063343048,0.00787721574306488,0.10280857235193253
362,0.007868479937314987,0.10294551402330399,0.00787721574306488,0.10278908163309097
363,0.007869143970310688,0.10292185842990875,0.00787721574306488,0.10276676714420319
364,0.007867815904319286,0.10290537774562836,0.00787721574306488,0.10274751484394073
365,0.007867815904319286,0.10289306193590164,0.00787721574306488,0.10272865742444992
366,0.007868479937314987,0.10286770761013031,0.00787721574306488,0.10271372646093369
